source,provenance,dataset,model,condition,experiment,tokens,params,budget,loss
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,6573916160.0,4275080960.0,1.8e+20,3.066420555114746
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,2886664192.0,9714698752.0,1.8e+20,3.199354887008667
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,10956570624.0,4275080960.0,3e+20,2.953996419906616
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,4178444288.0,6701811712.0,1.8e+20,3.1475815773010254
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,4811128832.0,9714698752.0,3e+20,3.066969394683838
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,6964117504.0,6701811712.0,3e+20,3.022613286972046
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,4304928768.0,156508160.0,3e+18,3.7978157997131343
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1494777856.0,998036992.0,9e+18,3.5736918449401855
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,3670212608.0,447244032.0,9e+18,3.524932384490967
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,12914786304.0,156508160.0,9e+18,3.672969341278076
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1223393280.0,447244032.0,3e+18,3.7412514686584473
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,7340425216.0,447244032.0,1.8e+19,3.386306047439575
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1480491008.0,1934716160.0,1.8e+19,3.5063164234161377
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,2989555712.0,998036992.0,1.8e+19,3.402127981185913
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,25829572608.0,156508160.0,1.8e+19,3.60347580909729
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,2639331328.0,5318048256.0,9e+19,3.262725353240967
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,8326217728.0,3383110656.0,1.8e+20,3.0507969856262207
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,4982571008.0,998036992.0,3e+19,3.2753751277923584
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,29895950336.0,998036992.0,1.8e+20,3.0102648735046387
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,14947975168.0,998036992.0,9e+19,3.1016879081726074
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1387692032.0,3383110656.0,3e+19,3.4717800617218018
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,2378563584.0,11788433408.0,1.8e+20,3.2374825477600098
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,3453616128.0,8112833792.0,1.8e+20,3.171010971069336
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,4163108864.0,3383110656.0,9e+19,3.2019364833831787
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,5278662656.0,5318048256.0,1.8e+20,3.08634614944458
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,13877116928.0,3383110656.0,3e+20,2.945040464401245
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,49826234368.0,998036992.0,3e+20,2.9456377029418945
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,5756026880.0,8112833792.0,3e+20,3.0414788722991943
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,8797814784.0,5318048256.0,3e+20,2.967066764831543
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1726808064.0,8112833792.0,9e+19,3.361323833465576
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,73404514304.0,447244032.0,1.8e+20,3.109830141067505
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,14805106688.0,1934716160.0,1.8e+20,3.002396821975708
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,129147863040.0,156508160.0,9e+19,3.5591468811035156
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,12233998336.0,447244032.0,3e+19,3.2958803176879883
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,2467495936.0,1934716160.0,3e+19,3.362050294876098
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1189281792.0,11788433408.0,9e+19,3.43941068649292
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,258295201792.0,156508160.0,1.8e+20,3.5527689456939697
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,43049287680.0,156508160.0,3e+19,3.59110951423645
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,430491828224.0,156508160.0,3e+20,3.5505361557006836
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,7402553344.0,1934716160.0,9e+19,3.1255011558532715
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,24675090432.0,1934716160.0,3e+20,2.920769214630127
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,36702257152.0,447244032.0,9e+19,3.161707878112793
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,3964207104.0,11788433408.0,3e+20,3.1236400604248047
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,122339459072.0,447244032.0,3e+20,3.084610939025879
