method,surface,log_range,parameter,relative_error_pct,abs_relative_error_pct,convergence_failure
"2D L-BFGS-B (analytical grad)",asymmetric,1.373684,E,-1.1133763207897724e-10,1.1133763207897724e-10,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.373684,A,-3.479980957817184e-11,3.479980957817184e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.373684,B,-1.1897395386596195e-10,1.1897395386596195e-10,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.373684,alpha,-8.810156905089952e-12,8.810156905089952e-12,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.373684,beta,-3.567039137182761e-11,3.567039137182761e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.463158,E,3.9100872441236284e-11,3.9100872441236284e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.463158,A,7.413142715607345e-13,7.413142715607345e-13,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.463158,B,4.694737686288307e-11,4.694737686288307e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.463158,alpha,1.4325458382260086e-13,1.4325458382260086e-13,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.463158,beta,1.4021042391637058e-11,1.4021042391637058e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.552632,E,-1.8565031169175694e-11,1.8565031169175694e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.552632,A,1.2714239110352973e-11,1.2714239110352973e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.552632,B,-2.9328269921123004e-11,2.9328269921123004e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.552632,alpha,3.4381100117424203e-12,3.4381100117424203e-12,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.552632,beta,-8.684809144245177e-12,8.684809144245177e-12,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.642105,E,1.1916831755443987e-11,1.1916831755443987e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.642105,A,1.5134000789221032e-11,1.5134000789221032e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.642105,B,3.6539231992338244e-12,3.6539231992338244e-12,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.642105,alpha,4.0946935209293414e-12,4.0946935209293414e-12,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.642105,beta,1.3967321922703584e-12,1.3967321922703584e-12,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.731579,E,-2.062781241019522e-12,2.062781241019522e-12,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.731579,A,-8.098508740257835e-11,8.098508740257835e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.731579,B,5.620675042457788e-11,5.620675042457788e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.731579,alpha,-2.2825230355734402e-11,2.2825230355734402e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.731579,beta,1.561474963666349e-11,1.561474963666349e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.821053,E,-4.021766483287105e-11,4.021766483287105e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.821053,A,-4.9514198515566036e-11,4.9514198515566036e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.821053,B,-4.9687819262308444e-12,4.9687819262308444e-12,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.821053,alpha,-1.4767160015713107e-11,1.4767160015713107e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.821053,beta,-2.3457938100950887e-12,2.3457938100950887e-12,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.910526,E,-1.8473060031041065e-11,1.8473060031041065e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.910526,A,-1.2406523752346633e-11,1.2406523752346633e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.910526,B,-8.553502034570089e-12,8.553502034570089e-12,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.910526,alpha,-3.760432825343272e-12,3.760432825343272e-12,False
"2D L-BFGS-B (analytical grad)",asymmetric,1.910526,beta,-2.9546257913411423e-12,2.9546257913411423e-12,False
"2D L-BFGS-B (analytical grad)",asymmetric,2.000000,E,5.997832079779692e-11,5.997832079779692e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,2.000000,A,1.0853959900587358e-11,1.0853959900587358e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,2.000000,B,5.199920249818742e-11,5.199920249818742e-11,False
"2D L-BFGS-B (analytical grad)",asymmetric,2.000000,alpha,3.5097373036537206e-12,3.5097373036537206e-12,False
"2D L-BFGS-B (analytical grad)",asymmetric,2.000000,beta,1.642055667066562e-11,1.642055667066562e-11,False
"2D L-BFGS-B (numerical grad)",symmetric,0.300000,E,3.492551415726435e-09,3.492551415726435e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.300000,A,2.4329892767127603e-08,2.4329892767127603e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.300000,B,2.435605495065829e-08,2.435605495065829e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.300000,alpha,4.5864029420184324e-09,4.5864029420184324e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.300000,beta,4.591560107036047e-09,4.591560107036047e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.389474,E,3.787253219777823e-09,3.787253219777823e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.389474,A,2.6154637566833113e-08,2.6154637566833113e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.389474,B,2.6163547772739548e-08,2.6163547772739548e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.389474,alpha,4.942139887295907e-09,4.942139887295907e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.389474,beta,4.943912662770711e-09,4.943912662770711e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.478947,E,4.079629467907806e-09,4.079629467907806e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.478947,A,2.784376817999146e-08,2.784376817999146e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.478947,B,2.7842744998451963e-08,2.7842744998451963e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.478947,alpha,5.277498868024615e-09,5.277498868024615e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.478947,beta,5.277301892971859e-09,5.277301892971859e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.568421,E,4.3309734496957264e-09,4.3309734496957264e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.568421,A,2.9112172228451527e-08,2.9112172228451527e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.568421,B,2.911282592776843e-08,2.911282592776843e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.568421,alpha,5.539010110792773e-09,5.539010110792773e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.568421,beta,5.539099644907662e-09,5.539099644907662e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.657895,E,4.520631075263349e-09,4.520631075263349e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.657895,A,2.98209101856628e-08,2.98209101856628e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.657895,B,2.982196178891172e-08,2.982196178891172e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.657895,alpha,5.700064076655332e-09,5.700064076655332e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.657895,beta,5.700261051708088e-09,5.700261051708088e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.747368,E,4.857692157792743e-09,4.857692157792743e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.747368,A,3.0040951060072985e-08,3.0040951060072985e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.747368,B,2.99851592444611e-08,2.99851592444611e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.747368,alpha,5.773804373678016e-09,5.773804373678016e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.747368,beta,5.762702143431764e-09,5.762702143431764e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.836842,E,4.768821760886654e-09,4.768821760886654e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.836842,A,2.993265013628843e-08,2.993265013628843e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.836842,B,2.993442649312783e-08,2.993442649312783e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.836842,alpha,5.789616098367435e-09,5.789616098367435e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.836842,beta,5.7899563280040145e-09,5.7899563280040145e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.926316,E,5.1456406525582445e-09,5.1456406525582445e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.926316,A,2.981954594361014e-08,2.981954594361014e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.926316,B,2.984542391004652e-08,2.984542391004652e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,0.926316,alpha,5.810137317500023e-09,5.810137317500023e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,0.926316,beta,5.815312389340614e-09,5.815312389340614e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.015789,E,5.372612282740489e-09,5.372612282740489e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.015789,A,2.9956268576825096e-08,2.9956268576825096e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.015789,B,2.995777492742491e-08,2.995777492742491e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.015789,alpha,5.885596669528577e-09,5.885596669528577e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.015789,beta,5.885901085519201e-09,5.885901085519201e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.105263,E,5.705311305575497e-09,5.705311305575497e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.105263,A,3.046572771836509e-08,3.046572771836509e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.105263,B,3.045057894723868e-08,3.045057894723868e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.105263,alpha,6.041815793187124e-09,6.041815793187124e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.105263,beta,6.038735819634939e-09,6.038735819634939e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.194737,E,6.169134893922447e-09,6.169134893922447e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.194737,A,3.140260673717421e-08,3.140260673717421e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.194737,B,3.139430759802053e-08,3.139430759802053e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.194737,alpha,6.292278526177965e-09,6.292278526177965e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.194737,beta,6.2905952848180486e-09,6.2905952848180486e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.284211,E,6.391902129218536e-09,6.391902129218536e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.284211,A,3.278019278241118e-08,3.278019278241118e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.284211,B,3.2782210723780736e-08,3.2782210723780736e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.284211,alpha,6.643091095136536e-09,6.643091095136536e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.284211,beta,6.643502952065025e-09,6.643502952065025e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.373684,E,7.1049806406443484e-09,7.1049806406443484e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.373684,A,3.456767672105343e-08,3.456767672105343e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.373684,B,3.456496244780283e-08,3.456496244780283e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.373684,alpha,7.091746544845944e-09,7.091746544845944e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.373684,beta,7.091173526510653e-09,7.091173526510653e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.463158,E,7.976013012449375e-09,7.976013012449375e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.463158,A,3.669225634439499e-08,3.669225634439499e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.463158,B,3.669475745482487e-08,3.669475745482487e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.463158,alpha,7.627160551882913e-09,7.627160551882913e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.463158,beta,7.62769775657225e-09,7.62769775657225e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.552632,E,9.009991963560924e-09,9.009991963560924e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.552632,A,3.9095382931009226e-08,3.9095382931009226e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.552632,B,3.909231338639074e-08,3.909231338639074e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.552632,alpha,8.24082737533298e-09,8.24082737533298e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.552632,beta,8.240182729705778e-09,8.240182729705778e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.642105,E,1.0210464952164191e-08,1.0210464952164191e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.642105,A,4.170166789663199e-08,4.170166789663199e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.642105,B,4.169659462149866e-08,4.169659462149866e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.642105,alpha,8.91992572994402e-09,8.91992572994402e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.642105,beta,8.918869227388329e-09,8.918869227388329e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.731579,E,1.1578509354448748e-08,1.1578509354448748e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.731579,A,4.4444632862905564e-08,4.4444632862905564e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.731579,B,4.444396495273395e-08,4.444396495273395e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.731579,alpha,9.652851994426402e-09,9.652851994426402e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.731579,beta,9.652690833019602e-09,9.652690833019602e-09,False
"2D L-BFGS-B (numerical grad)",symmetric,1.821053,E,1.311409889294656e-08,1.311409889294656e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.821053,A,4.7269807623706583e-08,4.7269807623706583e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.821053,B,4.72715981914007e-08,4.72715981914007e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.821053,alpha,1.0429542534266587e-08,1.0429542534266587e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.821053,beta,1.04299364843721e-08,1.04299364843721e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.910526,E,1.4815420422362976e-08,1.4815420422362976e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.910526,A,5.012861947761848e-08,5.012861947761848e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.910526,B,5.012873316445621e-08,5.012873316445621e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.910526,alpha,1.124052464010931e-08,1.124052464010931e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,1.910526,beta,1.1240560453755264e-08,1.1240560453755264e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,2.000000,E,1.668093671081774e-08,1.668093671081774e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,2.000000,A,5.298215910443104e-08,5.298215910443104e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,2.000000,B,5.297836480622209e-08,5.297836480622209e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,2.000000,alpha,1.207759698703072e-08,1.207759698703072e-08,False
"2D L-BFGS-B (numerical grad)",symmetric,2.000000,beta,1.207677327317374e-08,1.207677327317374e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.300000,E,4.303973351286203e-09,4.303973351286203e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.300000,A,-2.799426482400974e-09,2.799426482400974e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.300000,B,4.923669815338486e-08,4.923669815338486e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.300000,alpha,-7.731887026054932e-10,7.731887026054932e-10,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.300000,beta,9.741592453339972e-09,9.741592453339972e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.389474,E,4.439157785610088e-09,4.439157785610088e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.389474,A,1.0173013787442777e-08,1.0173013787442777e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.389474,B,3.997840415990801e-08,3.997840415990801e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.389474,alpha,1.7667730024082656e-09,1.7667730024082656e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.389474,beta,7.873840468519687e-09,7.873840468519687e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.478947,E,-6.55688521229804e-10,6.55688521229804e-10,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.478947,A,3.572218636379585e-08,3.572218636379585e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.478947,B,-3.864790553436881e-08,3.864790553436881e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.478947,alpha,7.0618674306936506e-09,7.0618674306936506e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.478947,beta,-7.800050288204423e-09,7.800050288204423e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.568421,E,7.950589562122158e-09,7.950589562122158e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.568421,A,4.994097174299739e-08,4.994097174299739e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.568421,B,4.556667831520895e-08,4.556667831520895e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.568421,alpha,9.457238913559168e-09,9.457238913559168e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.568421,beta,8.879424973073922e-09,8.879424973073922e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.657895,E,4.914175575341424e-09,4.914175575341424e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.657895,A,2.4633831282778022e-08,2.4633831282778022e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.657895,B,3.11121179951126e-08,3.11121179951126e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.657895,alpha,4.652830408539731e-09,4.652830408539731e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.657895,beta,6.120203550301945e-09,6.120203550301945e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.747368,E,5.0631162641834445e-09,5.0631162641834445e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.747368,A,2.521095143671892e-08,2.521095143671892e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.747368,B,3.093336641133189e-08,3.093336641133189e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.747368,alpha,4.797208382168559e-09,4.797208382168559e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.747368,beta,6.110429622603012e-09,6.110429622603012e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.836842,E,5.141541367544244e-09,5.141541367544244e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.836842,A,2.5054673996036882e-08,2.5054673996036882e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.836842,B,3.031589491251592e-08,3.031589491251592e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.836842,alpha,4.805633015708361e-09,4.805633015708361e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.836842,beta,6.0196094141064436e-09,6.0196094141064436e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.926316,E,5.112465349159683e-09,5.112465349159683e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.926316,A,2.3940422697634186e-08,2.3940422697634186e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.926316,B,2.912605848952904e-08,2.912605848952904e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.926316,alpha,4.631491268934068e-09,4.631491268934068e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,0.926316,beta,5.819808920496224e-09,5.819808920496224e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.015789,E,4.912388707514808e-09,4.912388707514808e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.015789,A,2.16903520516449e-08,2.16903520516449e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.015789,B,2.700328135757416e-08,2.700328135757416e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.015789,alpha,4.235794721510314e-09,4.235794721510314e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.015789,beta,5.435176118697069e-09,5.435176118697069e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.105263,E,4.3269135808837835e-09,4.3269135808837835e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.105263,A,1.970375568741768e-08,1.970375568741768e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.105263,B,2.465025170159483e-08,2.465025170159483e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.105263,alpha,3.890123517431434e-09,3.890123517431434e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.105263,beta,5.001376297235943e-09,5.001376297235943e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.194737,E,5.032463597716575e-09,5.032463597716575e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.194737,A,2.2830968961404045e-08,2.2830968961404045e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.194737,B,2.6656061769319693e-08,2.6656061769319693e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.194737,alpha,4.5661350517638545e-09,4.5661350517638545e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.194737,beta,5.45490240279532e-09,5.45490240279532e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.284211,E,1.5085250602915953e-08,1.5085250602915953e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.284211,A,6.369056113654787e-08,6.369056113654787e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.284211,B,7.748223035498945e-08,7.748223035498945e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.284211,alpha,1.2899746630356437e-08,1.2899746630356437e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.284211,beta,1.6015740321252888e-08,1.6015740321252888e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.373684,E,8.639755577632968e-09,8.639755577632968e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.373684,A,3.7783977171870435e-08,3.7783977171870435e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.373684,B,3.930885041488476e-08,3.930885041488476e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.373684,alpha,7.765814135542742e-09,7.765814135542742e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.373684,beta,8.215035794480384e-09,8.215035794480384e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.463158,E,9.441389156348408e-09,9.441389156348408e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.463158,A,3.838105686289657e-08,3.838105686289657e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.463158,B,4.124627398818761e-08,4.124627398818761e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.463158,alpha,8.003075326628811e-09,8.003075326628811e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.463158,beta,8.723537765169859e-09,8.723537765169859e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.552632,E,1.0456408914270206e-08,1.0456408914270206e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.552632,A,3.949929447389162e-08,3.949929447389162e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.552632,B,4.366349643128075e-08,4.366349643128075e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.552632,alpha,8.364501901571857e-09,8.364501901571857e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.552632,beta,9.35144818724e-09,9.35144818724e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.642105,E,1.1692225097385205e-08,1.1692225097385205e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.642105,A,4.105170446797188e-08,4.105170446797188e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.642105,B,4.6485293984361783e-08,4.6485293984361783e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.642105,alpha,8.836624242793705e-09,8.836624242793705e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.642105,beta,1.0087248496810323e-08,1.0087248496810323e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.731579,E,1.3150190995297392e-08,1.3150190995297392e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.731579,A,4.2936041423908906e-08,4.2936041423908906e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.731579,B,4.962459531846716e-08,4.962459531846716e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.731579,alpha,9.401825723183023e-09,9.401825723183023e-09,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.731579,beta,1.091616876257108e-08,1.091616876257108e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.821053,E,1.483363070771363e-08,1.483363070771363e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.821053,A,4.508134897755876e-08,4.508134897755876e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.821053,B,5.300173383535902e-08,5.300173383535902e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.821053,alpha,1.0048171445225093e-08,1.0048171445225093e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.821053,beta,1.1824172593425227e-08,1.1824172593425227e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.910526,E,1.675623479548196e-08,1.675623479548196e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.910526,A,4.746484220536725e-08,4.746484220536725e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.910526,B,5.658403183551695e-08,5.658403183551695e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.910526,alpha,1.0773587904153332e-08,1.0773587904153332e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,1.910526,beta,1.2806957875152336e-08,1.2806957875152336e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,2.000000,E,1.8890635275640317e-08,1.8890635275640317e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,2.000000,A,4.990545859327111e-08,4.990545859327111e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,2.000000,B,6.02567782754741e-08,6.02567782754741e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,2.000000,alpha,1.1539658117953875e-08,1.1539658117953875e-08,False
"2D L-BFGS-B (numerical grad)",chinchilla,2.000000,beta,1.3840337606144511e-08,1.3840337606144511e-08,False
"2D L-BFGS-B (numerical grad)",asymmetric,0.300000,E,2.799410933174808e-08,2.799410933174808e-08,False
"2D L-BFGS-B (numerical grad)",asymmetric,0.300000,A,-2.663456856641181e-08,2.663456856641181e-08,False
"2D L-BFGS-B (numerical grad)",asymmetric,0.300000,B,4.562249752832452e-08,4.562249752832452e-08,False
"2D L-BFGS-B (numerical grad)",asymmetric,0.300000,alpha,-6.320272859433297e-09,6.320272859433297e-09,False
"2D L-BFGS-B (numerical grad)",asymmetric,0.300000,beta,1.3250762494422933e-08,1.3250762494422933e-08,False
