source,dataset,model,condition,experiment,tokens,params,budget,loss,outlier,reason
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,4986325395.81,200548484.22854596,6e+18,0.901038406943,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,6152495197.44,162535681.5257802,6e+18,0.906027867324,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,6232920815.82,160438425.1861285,6e+18,0.900670287116,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,7572317753.69,132059962.68615362,6e+18,0.906140017699,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,9844039084.11,101584318.33272327,6e+18,0.911434061411,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,12771124333.9,78301641.56695072,6e+18,0.918406768945,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,17029403199.8,58721963.90368774,6e+18,0.932185685945,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,1565884333.7,1064361288.2495157,1e+19,0.90080544013,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,1630126409.0,1022415597.6278442,1e+19,0.902168506307,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,1852418768.69,899724562.7376719,1e+19,0.896439743337,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,2144909133.1,777033693.8506399,1e+19,0.891861997533,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,2303447550.36,723553122.1043811,1e+19,0.888974840575,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,2621118758.94,635860798.3640845,1e+19,0.883042761021,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,2632515032.84,633108128.8712108,1e+19,0.884268980381,True,near_duplicate_params
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,3071272335.07,542663262.9205382,1e+19,0.880316628666,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,3311218028.36,503339451.64346164,1e+19,0.885725624318,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,3973468952.53,419448770.4768553,1e+19,0.881052606951,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,4414970214.66,377503490.5405399,1e+19,0.878752396085,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,4966847403.52,335558258.8435275,1e+19,0.8773843118,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,5454801058.17,305541237.6901252,1e+19,0.872734298093,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,6136658494.88,271591888.0050466,1e+19,0.878106931605,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,6925474964.31,240657380.93859679,1e+19,0.88227615441,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,10254211642.0,162534841.76591435,1e+19,0.889187020271,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,16406816574.6,101583793.48537941,1e+19,0.899371538483,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,1476196592.19,3387082741.183062,3e+19,0.884265135377,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,1930416159.57,2590115077.110497,3e+19,0.86515972185,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,2392142613.79,2090176384.6254265,3e+19,0.856588700461,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,2660794312.06,1879138112.005725,3e+19,0.854389495993,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,2980093045.04,1677799962.7635415,3e+19,0.848481006141,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,3386473747.43,1476462058.4448671,3e+19,0.846133810878,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,3613609825.1,1383657960.3227181,3e+19,0.843914208286,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,4084955307.72,1224003599.390841,3e+19,0.842339289126,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,4697705182.23,1064349465.5461757,3e+19,0.839780370544,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,4890433548.92,1022404240.8477663,3e+19,0.840030671525,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,5557318035.6,899714568.7848277,3e+19,0.838540467013,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,5897565560.18,847807446.8149523,3e+19,0.839137968999,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,6910419410.59,723545085.0259042,3e+19,0.836128105773,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,7897632823.77,633101096.4388198,3e+19,0.834843955087,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,11920539268.5,419444111.32577616,3e+19,0.840514329333,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,14900707724.5,335554531.5326811,3e+19,0.841696757916,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,2952413876.22,3387059002.988796,6e+19,0.848431545871,True,spline_outlier
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,3860859377.75,2590096924.4385476,6e+19,0.831245646973,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,4324867853.82,2312209375.6384625,6e+19,0.827699014652,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,5358443150.61,1866213696.577449,6e+19,0.820314005479,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,5960227862.0,1677788203.9973593,6e+19,0.81932309914,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,6089147815.99,1642265929.8465652,6e+19,0.819304787895,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,6772994963.02,1476451710.7423205,6e+19,0.817185605659,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,7227270302.13,1383648263.0313175,6e+19,0.817698589025,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,8169967874.22,1223995021.0275111,6e+19,0.814805371541,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,9395476212.14,1064342006.1112909,6e+19,0.814124392333,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,9780935646.99,1022397075.3838274,6e+19,0.815502577156,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,11114713968.1,899708263.181643,6e+19,0.814976886695,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,12869687948.0,777019616.9794497,6e+19,0.8131395455,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,13820935684.5,723540014.0972272,6e+19,0.813111785102,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,15726997466.4,635849279.0098387,6e+19,0.813675727533,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,18427967854.4,542653431.9470459,6e+19,0.814621344298,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,3344665017.99,4983060060.43099,1e+20,0.833321363103,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,3915711579.34,4256357070.4755177,1e+20,0.828265303291,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,4920715217.14,3387041503.3596687,1e+20,0.818213395858,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,8869422358.96,1879115233.4548366,1e+20,0.799648726095,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,10347675384.0,1610667715.0345623,1e+20,0.797614194185,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,11288383261.1,1476444082.484366,1e+20,0.796962669178,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,12045512738.1,1383641114.2507815,1e+20,0.797840057032,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,13616683475.9,1223988697.1129787,1e+20,0.796371227719,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,15659207925.3,1064336507.0680845,1e+20,0.796967882293,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,16301643636.0,1022391793.049663,1e+20,0.79745121543,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,18524618989.7,899703614.7374265,1e+20,0.798912421098,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,19658791213.5,847797124.7398673,1e+20,0.798589721529,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,21449590735.0,777015602.4222467,1e+20,0.799568506814,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,23035011820.5,723536275.8457181,1e+20,0.799180837296,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,26325763262.7,633093388.4177653,1e+20,0.801069333584,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,33112950614.8,503327742.0834076,1e+20,0.809223035226,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,49669629536.6,335550452.5030838,1e+20,0.816945601243,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,69256362116.9,240651777.78951883,1e+20,0.833038219294,True,spline_outlier
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,10034106510.7,4983004709.655199,3e+20,0.778117657171,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,10686187763.5,4678937064.04647,3e+20,0.776735758029,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,14762309628.1,3387003880.803664,3e+20,0.768618092835,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,18921579304.8,2642485555.490396,3e+20,0.764071952433,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,23921983105.8,2090127719.7155643,3e+20,0.764508821872,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,29801624312.1,1677760899.08291,3e+20,0.764357182101,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,30446234572.6,1642239203.03752,3e+20,0.764245553446,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,33865525954.5,1476427682.451395,3e+20,0.765505659073,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,36136939615.8,1383625745.0572462,3e+20,0.767316282289,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,40850504186.5,1223975101.304225,3e+20,0.767795509052,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,46978145599.5,1064324684.6365975,3e+20,0.770857178755,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,48905474139.8,1022380436.5350024,3e+20,0.771621374836,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,55574474278.8,899693621.0168253,3e+20,0.774955567112,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,58977028745.2,847787707.5838512,3e+20,0.773937812108,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,13623491804.2,7340262058.892338,6e+20,0.76791951911,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,23494695109.7,4256279961.6290436,6e+20,0.753681706087,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,33461511570.2,2988508148.838606,6e+20,0.748081775254,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,43249685506.9,2312155541.2014756,6e+20,0.747835253934,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,47844301525.9,2090113071.164098,6e+20,0.748611049349,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,50458045230.9,1981844511.4627824,6e+20,0.749013055444,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,53217498250.4,1879081191.1051898,6e+20,0.749170364707,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,53585679124.4,1866170246.118341,6e+20,0.749270394028,True,near_duplicate_params
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,60892895909.8,1642227693.4920113,6e+20,0.751791255646,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,67731526601.8,1476417334.9865472,6e+20,0.751878707536,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,72274385762.8,1383616047.989584,6e+20,0.75360637525,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,81701579426.6,1223966546.324103,6e+20,0.755530777301,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,16894247873.6,9865290713.954205,1e+21,0.755473496338,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,22173761358.8,7516391286.520383,1e+21,0.74695995194,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,33447428292.2,4982944135.813683,1e+21,0.738834401731,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,39158027497.3,4256257971.067581,1e+21,0.73758517871,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,49208297872.5,3386962643.9529448,1e+21,0.736445695535,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,64349486985.8,2590023238.3118296,1e+21,0.736337715856,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,72083181604.2,2312143595.1844234,1e+21,0.736993215531,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,84097174956.4,1981834309.5719285,1e+21,0.73897261768,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,103479163112.0,1610630214.3773243,1e+21,0.74174782029,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,112886458772.0,1476409734.8760676,1e+21,0.743426092056,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,156595725222.0,1064311726.4560668,1e+21,0.751629319309,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,185250503025.0,899682667.2269527,1e+21,0.756270405582,False,none
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,68118567606.3,7340142600.910432,3e+21,0.713023003066,True,spline_outlier
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,100343399470.0,4982888786.317098,3e+21,0.711289470854,True,weak_curvature
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,106864365724.0,4678828125.844648,3e+21,0.712540713369,True,weak_curvature
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,117475387384.0,4256210693.441811,3e+21,0.711809881836,True,weak_curvature
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,127743085504.0,3914106176.6849494,3e+21,0.712296277908,True,weak_curvature
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,147626533422.0,3386925022.2838845,3e+21,0.713380305629,True,weak_curvature
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,99464287709.7,16756432937.32781,1e+22,0.703730404291,True,weak_curvature
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,116870729279.0,14260770656.165854,1e+22,0.697643230996,True,weak_curvature
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,147827908765.0,11274370858.591688,1e+22,0.695534931367,True,weak_curvature
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,221742772154.0,7516216427.154475,1e+22,0.693574883903,True,weak_curvature
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,391589392224.0,4256158873.969924,1e+22,0.696344091329,True,weak_curvature
llama_3,llama_3,llama_3,raw_loss,llama_3__raw_loss,1034815724400.0,1610592714.59469,1e+22,0.71905374281,True,spline_outlier
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,222593810432.0,272513792.0,3e+20,3.4256324768066406,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,430491828224.0,156508160.0,3e+20,3.705698013305664,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,122339459072.0,447244032.0,3e+20,3.260427713394165,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,77873545216.0,669160448.0,3e+20,3.1699068546295166,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,35199647744.0,1384584448.0,3e+20,3.109652519226074,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,13877116928.0,3383110656.0,3e+20,3.196133613586426,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,5756026880.0,8112833792.0,3e+20,3.2665581703186035,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,6964117504.0,6701811712.0,3e+20,3.2473855018615723,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,18617466880.0,2544614912.0,3e+20,3.122793197631836,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,8797814784.0,5318048256.0,3e+20,3.1995811462402344,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,24675090432.0,1934716160.0,3e+20,3.132127523422241,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,49826234368.0,998036992.0,3e+20,3.1392297744750977,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,10956570624.0,4275080960.0,3e+20,3.1791906356811523,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,2639331328.0,5318048256.0,9e+19,3.4796152114868164,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,5585240064.0,2544614912.0,9e+19,3.3602747917175293,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,2089222144.0,6701811712.0,9e+19,3.5478620529174805,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,66778562560.0,272513792.0,9e+19,3.477428436279297,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,4163108864.0,3383110656.0,9e+19,3.4192652702331543,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,129147863040.0,156508160.0,9e+19,3.7268166542053223,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,23361748992.0,669160448.0,9e+19,3.3049635887145996,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,14947975168.0,998036992.0,9e+19,3.374229907989502,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,36702257152.0,447244032.0,9e+19,3.339935541152954,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,7402553344.0,1934716160.0,9e+19,3.3593087196350098,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,1726808064.0,8112833792.0,9e+19,3.588470458984375,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,10559946752.0,1384584448.0,9e+19,3.332141160964966,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,258295201792.0,156508160.0,1.8e+20,3.7119431495666504,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,3286958080.0,4275080960.0,9e+19,3.4528822898864746,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,1443332096.0,9714698752.0,9e+19,3.618006229400635,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,73404514304.0,447244032.0,1.8e+20,3.2847225666046143,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,1189281792.0,11788433408.0,9e+19,3.6691410541534424,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,14805106688.0,1934716160.0,1.8e+20,3.274052381515503,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,46723497984.0,669160448.0,1.8e+20,3.2226548194885254,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,5278662656.0,5318048256.0,1.8e+20,3.312819480895996,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,6573916160.0,4275080960.0,1.8e+20,3.296725273132324,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,8326217728.0,3383110656.0,1.8e+20,3.2796261310577393,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,3453616128.0,8112833792.0,1.8e+20,3.3990893363952637,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,133557125120.0,272513792.0,1.8e+20,3.4362382888793945,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,21119893504.0,1384584448.0,1.8e+20,3.1873393058776855,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,29895950336.0,998036992.0,1.8e+20,3.1997082233428955,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,4178444288.0,6701811712.0,1.8e+20,3.3725128173828125,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,2886664192.0,9714698752.0,1.8e+20,3.426795959472656,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,2378563584.0,11788433408.0,1.8e+20,3.464399576187134,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,11170480128.0,2544614912.0,1.8e+20,3.226104736328125,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,1387692032.0,3383110656.0,3e+19,3.685892105102539,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,7787380736.0,669160448.0,3e+19,3.505201816558838,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,3519938560.0,1384584448.0,3e+19,3.542515516281128,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,43049287680.0,156508160.0,3e+19,3.7524490356445312,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,2467495936.0,1934716160.0,3e+19,3.570661783218384,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,22259171328.0,272513792.0,3e+19,3.559680461883545,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,1861746688.0,2544614912.0,3e+19,3.6291911602020264,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,4982571008.0,998036992.0,3e+19,3.4931461811065674,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,12233998336.0,447244032.0,3e+19,3.492298126220703,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,1095663616.0,4275080960.0,3e+19,3.7283153533935542,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,18195939328.0,210054272.0,1.8e+19,3.671673536300659,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,1250361344.0,1180038272.0,9e+18,3.788234233856201,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,2336227328.0,669160448.0,9e+18,3.707989692687988,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,1494777856.0,998036992.0,9e+18,3.76473331451416,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,1576304640.0,358306688.0,3e+18,3.918935060501098,True,too_few_points
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,2904358912.0,550337664.0,9e+18,3.711398124694824,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,4728946688.0,358306688.0,9e+18,3.691041946411133,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,3032612864.0,210054272.0,3e+18,3.9519667625427246,True,too_few_points
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,7340425216.0,447244032.0,1.8e+19,3.58897066116333,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,2500722688.0,1180038272.0,1.8e+19,3.6167867183685303,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,6677856256.0,272513792.0,9e+18,3.730374336242676,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,13355712512.0,272513792.0,1.8e+19,3.629035472869873,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,1223393280.0,447244032.0,3e+18,3.925891876220703,True,too_few_points
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,2989555712.0,998036992.0,1.8e+19,3.607290744781494,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,5808717824.0,550337664.0,1.8e+19,3.573185682296753,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,1799094272.0,1613248384.0,1.8e+19,3.686477661132813,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,1480491008.0,1934716160.0,1.8e+19,3.71248197555542,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,25829572608.0,156508160.0,1.8e+19,3.771472692489624,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,12914786304.0,156508160.0,9e+18,3.844071388244629,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,3612672000.0,837007744.0,1.8e+19,3.5963940620422363,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,1281916928.0,2224985216.0,1.8e+19,3.7350106239318848,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,4304928768.0,156508160.0,3e+18,3.9702630043029785,True,too_few_points
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,9097969664.0,210054272.0,9e+18,3.7540283203125,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,9457893376.0,358306688.0,1.8e+19,3.5687594413757324,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,2225930240.0,272513792.0,3e+18,3.9073314666748047,True,too_few_points
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,4672454656.0,669160448.0,1.8e+19,3.5582828521728516,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,1806336000.0,837007744.0,9e+18,3.752978801727295,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,3670212608.0,447244032.0,9e+18,3.7123465538024902,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,2111995904.0,1384584448.0,1.8e+19,3.665910243988037,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,1117061120.0,2544614912.0,1.8e+19,3.755157470703125,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,3964207104.0,11788433408.0,3e+20,3.355804681777954,False,none
marin_202603,comma,llama_2,,marin_202603__comma__llama_2,4811128832.0,9714698752.0,3e+20,3.2964468002319336,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,11170480128.0,2544614912.0,1.8e+20,3.0450022220611572,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,1189281792.0,11788433408.0,9e+19,3.4797654151916504,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,2886664192.0,9714698752.0,1.8e+20,3.241903305053711,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,1443332096.0,9714698752.0,9e+19,3.438182830810547,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,12914786304.0,156508160.0,9e+18,3.710874557495117,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,1576304640.0,358306688.0,3e+18,3.7699735164642334,True,too_few_points
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,4163108864.0,3383110656.0,9e+19,3.240170955657959,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,6677856256.0,272513792.0,9e+18,3.578904628753662,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,14805106688.0,1934716160.0,1.8e+20,3.0530948638916016,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,2089222144.0,6701811712.0,9e+19,3.366856575012207,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,9457893376.0,358306688.0,1.8e+19,3.41349458694458,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,5808717824.0,550337664.0,1.8e+19,3.400510787963867,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,4982571008.0,998036992.0,3e+19,3.3084075450897217,False,none
